order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,order_month,order_year,revenue,discount_amount,net_sales,cost_price,profit
O00212,2024-08-05,C0749,P0221,S059,In-Store,2,58.35,0.2,93.36,8,2024,116.7,0.23,116.47,48.73,19.24
O00213,2024-12-07,C0204,P0822,S020,In-Store,2,79.83,0.1,143.69,12,2024,159.66,0.16,159.5,55.27,49.12
O00214,2025-12-31,C0497,P0435,S030,In-Store,4,254.88,0.0,1019.52,12,2025,1019.52,0.0,1019.52,186.13,275.0
O00215,2024-11-30,C0039,P1116,Online,Online,1,207.01,0.2,165.61,11,2024,207.01,0.41,206.6,176.53,30.48
O00216,2024-06-28,C0218,P0655,S038,In-Store,2,25.85,0.2,41.36,6,2024,51.7,0.1,51.6,15.47,20.76
O00217,2025-11-24,C0370,P0880,S013,In-Store,1,166.53,0.0,166.53,11,2025,166.53,0.0,166.53,97.2,69.33
O00218,2025-02-16,C0023,P0866,Online,Online,2,64.96,0.05,123.42,2,2025,129.92,0.06,129.86,36.84,56.24
O00219,2024-11-20,C0070,P0560,S019,In-Store,1,59.02,0.2,47.22,11,2024,59.02,0.12,58.9,33.92,25.1
O00220,2025-05-20,C0537,P0438,S016,In-Store,1,270.3,0.05,256.79,5,2025,270.3,0.14,270.16,193.94,76.36
O00221,2025-01-19,C0094,P0877,S048,In-Store,1,238.06,0.1,214.25,1,2025,238.06,0.24,237.82,179.66,58.4
O00222,2025-12-01,C0357,P0858,S034,In-Store,2,309.56,0.05,588.16,12,2025,619.12,0.31,618.81,195.12,228.88
O00223,2025-03-18,C0447,P0726,S036,In-Store,2,268.98,0.2,430.37,3,2025,537.96,1.08,536.88,185.66,166.64
O00224,2025-07-20,C0574,P1016,Online,Online,1,321.0,0.05,304.95,7,2025,321.0,0.16,320.84,186.81,134.19
O00225,2025-11-21,C0751,P0648,Online,Online,2,240.95,0.2,385.52,11,2025,481.9,0.96,480.94,137.75,206.4
O00226,2024-10-05,C0511,P0648,Online,Online,1,240.95,0.2,192.76,10,2024,240.95,0.48,240.47,137.75,103.2
O00227,2024-06-04,C0739,P0007,S017,In-Store,1,276.22,0.05,262.41,6,2024,276.22,0.14,276.08,166.73,109.49
O00228,2025-01-15,C0654,P1184,Online,Online,1,32.67,0.05,31.04,1,2025,32.67,0.02,32.65,22.25,10.42
O00229,2025-08-30,C0192,P0860,S049,In-Store,1,179.4,0.05,170.43,8,2025,179.4,0.09,179.31,107.07,72.33
O00230,2024-11-02,C0221,P0712,Online,Online,4,124.0,0.05,471.2,11,2024,496.0,0.25,495.75,108.42,62.32
O00231,2025-04-03,C0590,P0029,S023,In-Store,2,37.24,0.0,74.48,4,2025,74.48,0.0,74.48,28.6,17.28
O00232,2025-04-03,C0314,P1028,S007,In-Store,1,233.27,0.2,186.62,4,2025,233.27,0.47,232.8,189.75,43.52
O00233,2024-08-28,C0466,P0847,S022,In-Store,1,292.23,0.2,233.78,8,2024,292.23,0.58,291.65,174.31,117.92
O00234,2025-11-29,C0783,P0687,Online,Online,3,207.29,0.05,590.78,11,2025,621.87,0.31,621.56,163.92,130.11
O00235,2025-01-03,C0382,P0362,S010,In-Store,4,149.41,0.2,478.11,1,2025,597.64,1.2,596.44,0.0,67.74
O00236,2025-11-19,C0675,P0895,S044,In-Store,1,205.55,0.0,205.55,11,2025,205.55,0.0,205.55,156.32,49.23
O00237,2025-02-15,C0106,P0183,S039,In-Store,1,304.66,0.2,243.73,2,2025,304.66,0.61,304.05,181.16,123.5
O00238,2025-04-09,C0767,P1115,Online,Online,3,265.8,0.2,637.92,4,2025,797.4,1.59,795.81,0.0,67.74
O00239,2025-02-02,C0033,P0593,S013,In-Store,2,71.58,0.05,136.0,2,2025,143.16,0.07,143.09,37.74,67.68
O00240,2025-07-09,C0564,P0780,Online,Online,1,253.19,0.2,202.55,7,2025,253.19,0.51,252.68,194.67,58.52
O00241,2025-03-04,C0359,P0950,S052,In-Store,20,182.2,0.2,2915.2,3,2025,3644.0,7.29,3636.71,0.0,67.74
O00242,2025-04-10,C0383,P0458,S017,In-Store,1,296.72,0.1,267.05,4,2025,296.72,0.3,296.42,160.55,136.17
O00243,2025-02-14,C0480,P0849,S000,In-Store,2,111.61,0.2,178.58,2,2025,223.22,0.45,222.77,0.0,67.74
O00244,2024-07-04,C0026,P0314,S053,In-Store,2,144.23,0.1,259.61,7,2024,288.46,0.29,288.17,82.64,123.18
O00245,2024-06-27,C0585,P0880,Online,Online,2,166.53,0.2,266.45,6,2024,333.06,0.67,332.39,97.2,138.66
O00246,2025-07-14,C0659,P0805,S051,In-Store,1,290.78,0.2,232.62,7,2025,290.78,0.58,290.2,171.72,119.06
O00247,2025-01-01,C0651,P0799,Online,In-Store,2,61.07,0.2,97.71,1,2025,122.14,0.24,121.9,55.27,11.6
O00248,2025-11-12,C0529,P0324,S006,In-Store,1,96.35,0.05,91.53,11,2025,96.35,0.05,96.3,52.75,43.6
O00249,2025-09-16,C0646,P1181,S053,In-Store,2,64.84,0.1,116.71,9,2025,129.68,0.13,129.55,36.94,55.8
O00250,2024-08-27,C0162,P0660,Online,Online,1,161.23,0.0,161.23,8,2024,161.23,0.0,161.23,128.05,33.18
O00251,2025-11-27,C0011,P0111,Online,Online,1,184.61,0.0,184.61,11,2025,184.61,0.0,184.61,108.89,75.72
O00252,2025-04-23,C0025,P0267,S040,In-Store,1,349.07,0.1,314.16,4,2025,349.07,0.35,348.72,193.29,155.78
O00253,2025-02-21,C0668,P0454,Online,Online,2,57.81,0.05,109.84,2,2025,115.62,0.06,115.56,39.64,36.34
O00254,2025-01-17,C0526,P0774,S042,In-Store,2,58.03,0.0,116.06,1,2025,116.06,0.0,116.06,36.05,43.96
O00255,2025-08-20,C0147,P0047,S037,In-Store,1,141.0,0.0,141.0,8,2025,141.0,0.0,141.0,86.75,54.25
O00256,2025-08-14,C0610,P0251,Online,Online,2,201.63,0.1,362.93,8,2025,403.26,0.4,402.86,102.77,197.72
O00257,2024-08-11,C0184,P0190,Online,Online,1,232.24,0.1,209.02,8,2024,232.24,0.23,232.01,136.2,96.04
O00258,2025-01-13,C0212,P0800,Online,Online,1,100.39,0.0,100.39,1,2025,100.39,0.0,100.39,78.13,22.26
O00259,2025-02-09,C0498,P0156,Online,Online,1,140.3,0.2,112.24,2,2025,140.3,0.28,140.02,104.23,36.07
O00260,2024-07-30,C0321,P0923,S011,In-Store,4,73.26,0.1,263.74,7,2024,293.04,0.29,292.75,64.43,35.32
O00261,2024-11-21,C0182,P1161,Online,In-Store,1,32.57,0.0,32.57,11,2024,32.57,0.0,32.57,17.28,15.29
O00262,2024-07-27,C0351,P0710,S039,In-Store,3,23.5,0.0,70.5,7,2024,70.5,0.0,70.5,14.07,28.29
O00263,2025-05-01,C0759,P0521,S012,In-Store,2,206.03,0.0,412.06,5,2025,412.06,0.0,412.06,150.83,110.4
O00264,2025-10-16,C0530,P1048,S013,In-Store,2,60.3,0.1,108.54,10,2025,120.6,0.12,120.48,41.7,37.2
O00265,2024-10-17,C0222,P0060,S014,In-Store,3,146.26,0.0,438.78,10,2024,438.78,0.0,438.78,118.59,83.01
O00266,2025-05-11,C0129,P0548,Online,Online,2,209.52,0.05,398.09,5,2025,419.04,0.21,418.83,186.82,45.4
O00267,2025-06-06,C0356,P1129,S029,In-Store,2,81.51,0.2,130.42,6,2025,163.02,0.33,162.69,68.6,25.82
O00268,2025-02-03,C0409,P0395,Online,Online,1,78.81,0.05,74.87,2,2025,78.81,0.04,78.77,41.75,37.06
O00269,2025-12-29,C0734,P0575,S006,In-Store,3,101.87,0.1,275.05,12,2025,305.61,0.31,305.3,80.73,63.42
O00270,2024-05-26,C0210,P0999,S028,In-Store,3,185.46,0.2,445.1,5,2024,556.38,1.11,555.27,139.55,137.73
O00271,2024-07-31,C0278,P0652,S038,In-Store,1,171.03,0.2,136.82,7,2024,171.03,0.34,170.69,0.0,67.74
O00272,2025-10-30,C0580,P0722,S040,In-Store,1,17.67,0.0,17.67,10,2025,17.67,0.0,17.67,15.35,2.32
O00273,2025-08-21,C0034,P1047,Online,Online,1,126.31,0.2,101.05,8,2025,126.31,0.25,126.06,79.41,46.9
O00274,2024-07-11,C0660,P1086,S001,In-Store,1,80.63,0.0,80.63,7,2024,80.63,0.0,80.63,69.87,10.76
O00275,2024-12-22,C0330,P0879,S022,In-Store,1,168.21,0.05,159.8,12,2024,168.21,0.08,168.13,148.84,19.37
O00276,2025-05-28,C0672,P0761,S049,In-Store,3,240.31,0.1,648.84,5,2025,720.93,0.72,720.21,125.81,343.5
O00277,2025-10-24,C0326,P0022,S013,In-Store,1,124.36,0.2,99.49,10,2025,124.36,0.25,124.11,104.0,20.36
O00278,2025-05-04,C0329,P0476,S024,In-Store,1,52.23,0.1,47.01,5,2025,52.23,0.05,52.18,43.43,8.8
O00279,2025-02-16,C0539,P0445,Online,Online,2,35.94,0.1,64.69,2,2025,71.88,0.07,71.81,22.48,26.92
O00280,2025-11-07,C0687,P0153,S041,In-Store,2,56.67,0.2,90.67,11,2025,113.34,0.23,113.11,28.68,55.98
O00281,2025-01-22,C0445,P0650,S012,In-Store,1,190.7,0.05,181.16,1,2025,190.7,0.1,190.6,146.68,44.02
O00282,2025-03-21,C0505,P1021,Online,Online,1,176.65,0.1,158.99,3,2025,176.65,0.18,176.47,110.79,65.86
O00283,2024-05-20,C0127,P0927,Online,Online,2,33.5,0.1,60.3,5,2024,67.0,0.07,66.93,21.59,23.82
O00284,2024-08-14,C0242,P1180,Online,Online,3,89.37,0.0,268.11,8,2024,268.11,0.0,268.11,47.06,126.93
O00285,2024-09-03,C0589,P0009,S018,In-Store,1,250.87,0.05,238.33,9,2024,250.87,0.13,250.74,173.96,76.91
O00286,2024-10-18,C0412,P0075,S058,In-Store,1,199.17,0.0,199.17,10,2024,199.17,0.0,199.17,145.35,53.82
O00287,2024-10-03,C0016,P0142,S053,In-Store,2,132.42,0.2,211.87,10,2024,264.84,0.53,264.31,96.4,72.04
O00288,2025-01-03,C0281,P0649,S025,In-Store,1,266.25,0.0,266.25,1,2025,266.25,0.0,266.25,181.85,84.4
O00289,2024-10-29,C0320,P1011,S025,In-Store,1,88.39,0.1,79.55,10,2024,88.39,0.09,88.3,77.97,10.42
O00290,2025-03-04,C0465,P1010,S058,In-Store,1,228.83,0.0,228.83,3,2025,228.83,0.0,228.83,166.74,62.09
O00291,2025-04-30,C0632,P0210,Online,Online,1,193.02,0.0,193.02,4,2025,193.02,0.0,193.02,100.6,92.42
O00292,2025-12-22,C0142,P0215,S055,In-Store,1,203.42,0.2,162.74,12,2025,203.42,0.41,203.01,147.27,56.15
O00293,2024-12-10,C0090,P0391,S051,In-Store,1,234.22,0.1,210.8,12,2024,234.22,0.23,233.99,138.13,96.09
O00294,2024-06-04,C0550,P0010,S055,In-Store,2,99.46,0.0,198.92,6,2024,198.92,0.0,198.92,77.19,44.54
O00295,2024-09-24,C0797,P0088,Online,Online,3,361.93,0.1,977.21,9,2024,1085.79,1.09,1084.7,190.26,515.01
O00296,2025-03-16,C0337,P0777,Online,Online,2,145.77,0.05,276.96,3,2025,291.54,0.15,291.39,96.59,98.36
O00297,2024-10-05,C0597,P0943,Online,Online,1,181.12,0.1,163.01,10,2024,181.12,0.18,180.94,104.17,76.95
O00298,2025-07-19,C0771,P1196,S057,In-Store,1,103.64,0.2,82.91,7,2025,103.64,0.21,103.43,61.87,41.77
O00299,2024-07-17,C0684,P0250,S015,In-Store,1,294.26,0.2,235.41,7,2024,294.26,0.59,293.67,182.26,112.0
O00300,2025-08-18,C0287,P0659,S030,In-Store,2,218.6,0.05,415.34,8,2025,437.2,0.22,436.98,173.17,90.86
O00301,2025-10-05,C0784,P0606,S022,In-Store,2,6.77,0.05,12.86,10,2025,13.54,0.01,13.53,5.74,2.06
O00302,2025-04-05,C0752,P0421,S004,In-Store,1,322.09,0.2,257.67,4,2025,322.09,0.64,321.45,189.31,132.78
O00303,2024-08-12,C0013,P0442,S024,In-Store,2,206.69,0.05,392.71,8,2024,413.38,0.21,413.17,149.23,114.92
O00304,2025-02-23,C0348,P0427,S048,In-Store,2,219.82,0.1,395.68,2,2025,439.64,0.44,439.2,0.0,67.74
O00305,2024-09-01,C0319,P0929,S054,In-Store,3,34.13,0.0,102.39,9,2024,102.39,0.0,102.39,18.97,45.48
O00306,2024-06-09,C0224,P0744,S028,In-Store,2,190.33,0.05,361.63,6,2024,380.66,0.19,380.47,109.86,160.94
O00307,2024-12-14,C0192,P0140,Online,Online,2,187.12,0.05,355.53,12,2024,374.24,0.19,374.05,111.19,151.86
O00308,2025-04-03,C0591,P0209,Online,Online,2,25.81,0.0,51.62,4,2025,51.62,0.0,51.62,16.86,17.9
O00309,2024-12-05,C0246,P0033,S011,In-Store,3,288.63,0.1,779.3,12,2024,865.89,0.87,865.02,158.0,391.89
O00310,2025-02-25,C0677,P1087,S016,In-Store,2,36.72,0.0,73.44,2,2025,73.44,0.0,73.44,18.53,36.38
O00311,2025-01-28,C0086,P0725,S009,In-Store,1,240.4,0.2,192.32,1,2025,240.4,0.48,239.92,149.77,90.63
O00312,2025-03-23,C0520,P0683,Online,Online,3,27.06,0.1,73.06,3,2025,81.18,0.08,81.1,14.77,36.87
O00313,2025-03-09,C0050,P0783,S027,In-Store,2,59.11,0.05,112.31,3,2025,118.22,0.06,118.16,41.45,35.32
O00314,2024-04-16,C0412,P0361,S033,In-Store,1,214.0,0.2,171.2,4,2024,214.0,0.43,213.57,135.62,78.38
O00315,2024-07-16,C0111,P0102,S007,In-Store,1,221.14,0.05,210.08,7,2024,221.14,0.11,221.03,153.44,67.7
O00316,2024-04-16,C0036,P1178,Online,Online,2,63.25,0.0,126.5,4,2024,126.5,0.0,126.5,0.0,67.74
O00317,2025-03-30,C0282,P0463,S044,In-Store,2,192.98,0.2,308.77,3,2025,385.96,0.77,385.19,114.83,156.3
O00318,2025-04-06,C0103,P0450,S056,In-Store,2,225.1,0.1,405.18,4,2025,450.2,0.45,449.75,145.58,159.04
O00319,2024-07-10,C0175,P0416,S018,In-Store,2,166.68,0.1,300.02,7,2024,333.36,0.33,333.03,149.54,34.28
O00320,2024-05-02,C0096,P0379,Online,In-Store,3,186.5,0.2,447.6,5,2024,559.5,1.12,558.38,93.72,278.34
O00321,2025-08-14,C0704,P0488,Online,Online,3,197.17,0.0,591.51,8,2025,591.51,0.0,591.51,110.7,259.41
O00322,2025-06-14,C0340,P0932,Online,Online,2,249.21,0.0,498.42,6,2025,498.42,0.0,498.42,125.16,248.1
O00323,2024-09-27,C0438,P0684,Online,Online,2,222.84,0.1,401.11,9,2024,445.68,0.45,445.23,161.31,123.06
O00324,2025-01-25,C0174,P0019,S030,In-Store,1,175.44,0.0,175.44,1,2025,175.44,0.0,175.44,121.3,54.14
O00325,2025-01-27,C0253,P0967,Online,Online,2,177.85,0.0,355.7,1,2025,355.7,0.0,355.7,94.1,167.5
O00326,2024-09-02,C0297,P0467,S010,In-Store,3,102.73,0.05,292.78,9,2024,308.19,0.15,308.04,72.92,89.43
O00327,2025-08-04,C0102,P0623,S021,In-Store,1,122.49,0.2,97.99,8,2025,122.49,0.24,122.25,79.69,42.8
O00328,2025-03-17,C0359,P1117,Online,Online,1,233.4,0.2,186.72,3,2025,233.4,0.47,232.93,142.81,90.59
O00329,2024-11-02,C0469,P0027,S019,In-Store,1,236.79,0.1,213.11,11,2024,236.79,0.24,236.55,189.64,47.15
O00330,2025-03-05,C0793,P0684,S017,In-Store,1,222.84,0.0,222.84,3,2025,222.84,0.0,222.84,161.31,61.53
O00331,2025-06-24,C0420,P0451,S009,In-Store,1,34.75,0.1,31.28,6,2025,34.75,0.03,34.72,31.42,3.33
O00332,2025-05-22,C0250,P1182,S027,In-Store,1,275.08,0.1,247.57,5,2025,275.08,0.28,274.8,167.92,107.16
O00333,2024-12-12,C0091,P0396,S024,In-Store,1,242.65,0.0,242.65,12,2024,242.65,0.0,242.65,124.91,117.74
O00334,2025-09-19,C0641,P1115,S028,In-Store,2,265.8,0.05,505.02,9,2025,531.6,0.27,531.33,0.0,67.74
O00335,2024-12-08,C0695,P0714,S025,In-Store,2,219.22,0.2,350.75,12,2024,438.44,0.88,437.56,133.22,172.0
O00336,2025-03-09,C0282,P0633,Online,Online,1,13.12,0.1,11.81,3,2025,13.12,0.01,13.11,11.45,1.67
O00337,2024-06-24,C0125,P0887,S036,In-Store,3,92.06,0.1,248.56,6,2024,276.18,0.28,275.9,74.33,53.19
O00338,2025-11-14,C0008,P1021,S009,In-Store,2,176.65,0.2,282.64,11,2025,353.3,0.71,352.59,110.79,131.72
O00339,2025-08-29,C0535,P0593,Online,In-Store,3,71.58,0.05,204.0,8,2025,214.74,0.11,214.63,37.74,101.52
O00340,2025-01-02,C0295,P0132,S000,In-Store,1,63.3,0.2,50.64,1,2025,63.3,0.13,63.17,34.59,28.71
O00341,2025-12-31,C0289,P0770,Online,Online,2,221.83,0.2,354.93,12,2025,443.66,0.89,442.77,110.98,221.7
O00342,2025-08-24,C0440,P0721,S000,In-Store,1,255.39,0.0,255.39,8,2025,255.39,0.0,255.39,162.62,92.77
O00343,2024-08-27,C0358,P0580,S032,In-Store,2,220.06,0.05,418.11,8,2024,440.12,0.22,439.9,120.54,199.04
O00344,2025-03-28,C0730,P0554,Online,Online,2,115.46,0.05,219.37,3,2025,230.92,0.12,230.8,61.88,107.16
O00345,2024-09-21,C0082,P0595,Online,Online,2,277.06,0.2,443.3,9,2024,554.12,1.11,553.01,158.47,237.18
O00346,2025-07-09,C0254,P0791,S057,In-Store,1,64.75,0.0,64.75,7,2025,64.75,0.0,64.75,37.71,27.04
O00347,2025-05-15,C0309,P1016,S036,In-Store,1,321.0,0.2,256.8,5,2025,321.0,0.64,320.36,186.81,134.19
O00348,2024-09-06,C0330,P1184,Online,Online,2,32.67,0.05,62.07,9,2024,65.34,0.03,65.31,22.25,20.84
O00349,2025-04-15,C0426,P1135,Online,Online,1,65.37,0.1,58.83,4,2025,65.37,0.07,65.3,0.0,67.74
O00350,2025-10-07,C0580,P0944,S024,In-Store,2,64.12,0.2,102.59,10,2025,128.24,0.26,127.98,41.35,45.54
O00351,2024-11-27,C0539,P0905,S032,In-Store,1,138.07,0.1,124.26,11,2024,138.07,0.14,137.93,108.67,29.4
O00352,2025-12-17,C0437,P0955,S026,In-Store,2,222.1,0.2,355.36,12,2025,444.2,0.89,443.31,113.68,216.84
O00353,2024-11-09,C0572,P0054,S026,In-Store,1,315.6,0.0,315.6,11,2024,315.6,0.0,315.6,178.49,137.11
O00354,2024-12-21,C0629,P0619,S037,In-Store,2,181.23,0.1,326.21,12,2024,362.46,0.36,362.1,113.49,135.48
O00355,2025-12-04,C0556,P1158,S003,In-Store,2,275.48,0.2,440.77,12,2025,550.96,1.1,549.86,175.62,199.72
O00356,2024-12-15,C0686,P0012,S048,In-Store,1,331.78,0.2,265.42,12,2024,331.78,0.66,331.12,197.96,133.82
O00357,2025-05-22,C0086,P0112,Online,Online,2,314.05,0.0,628.1,5,2025,628.1,0.0,628.1,170.67,286.76
O00358,2024-10-06,C0099,P0595,S044,In-Store,2,277.06,0.1,498.71,10,2024,554.12,0.55,553.57,158.47,237.18
O00359,2024-08-06,C0124,P1197,S047,In-Store,1,252.57,0.0,252.57,8,2024,252.57,0.0,252.57,154.11,98.46
O00360,2025-01-21,C0528,P0295,S031,In-Store,1,33.48,0.05,31.81,1,2025,33.48,0.02,33.46,20.39,13.09
O00361,2024-10-24,C0691,P0316,S019,In-Store,1,150.05,0.0,150.05,10,2024,150.05,0.0,150.05,95.84,54.21
O00362,2025-01-13,C0638,P0411,Online,Online,2,232.21,0.0,464.42,1,2025,464.42,0.0,464.42,0.0,67.74
O00363,2024-05-13,C0123,P1064,Online,Online,1,41.74,0.05,39.65,5,2024,41.74,0.02,41.72,30.85,10.89
O00364,2024-08-04,C0025,P1035,S003,In-Store,2,130.92,0.0,261.84,8,2024,261.84,0.0,261.84,71.44,118.96
O00365,2025-02-16,C0495,P0376,S053,In-Store,1,79.72,0.1,71.75,2,2025,79.72,0.08,79.64,56.0,23.72
O00366,2025-01-10,C0697,P0899,S039,In-Store,2,118.47,0.0,236.94,1,2025,236.94,0.0,236.94,99.65,37.64
O00367,2025-09-05,C0651,P0044,Online,Online,1,22.6,0.05,21.47,9,2025,22.6,0.01,22.59,0.0,67.74
O00368,2024-07-02,C0759,P1119,Online,Online,1,64.93,0.2,51.94,7,2024,64.93,0.13,64.8,51.65,13.28
O00369,2025-04-18,C0683,P0204,S031,In-Store,2,200.67,0.1,361.21,4,2025,401.34,0.4,400.94,110.34,180.66
O00370,2024-12-04,C0400,P0790,S006,In-Store,2,70.22,0.2,112.35,12,2024,140.44,0.28,140.16,47.78,44.88
O00371,2025-05-23,C0435,P0303,Online,Online,2,214.71,0.2,343.54,5,2025,429.42,0.86,428.56,190.15,49.12
O00372,2024-05-23,C0398,P0022,S002,In-Store,2,124.36,0.2,198.98,5,2024,248.72,0.5,248.22,104.0,40.72
O00373,2024-08-18,C0363,P0285,S046,In-Store,1,86.63,0.2,69.3,8,2024,86.63,0.17,86.46,74.63,12.0
O00374,2025-03-01,C0162,P0732,S055,In-Store,2,186.46,0.05,354.27,3,2025,372.92,0.19,372.73,95.93,181.06
O00375,2024-11-14,C0723,P1075,S004,In-Store,2,285.01,0.05,541.52,11,2024,570.02,0.29,569.73,191.46,187.1
O00376,2025-10-04,C0360,P1153,S045,In-Store,1,152.8,0.05,145.16,10,2025,152.8,0.08,152.72,103.2,49.6
O00377,2024-06-18,C0780,P0620,S004,In-Store,1,263.03,0.2,210.42,6,2024,263.03,0.53,262.5,158.38,104.65
O00378,2024-09-01,C0483,P0369,S059,In-Store,1,314.41,0.1,282.97,9,2024,314.41,0.31,314.1,197.87,116.54
O00379,2025-03-20,C0331,P0891,S022,In-Store,1,183.58,0.2,146.86,3,2025,183.58,0.37,183.21,115.51,68.07
O00380,2025-10-16,C0030,P0325,Online,Online,2,22.19,0.0,44.38,10,2025,44.38,0.0,44.38,19.23,5.92
O00381,2025-02-16,C0695,P0975,S014,In-Store,3,41.01,0.05,116.88,2,2025,123.03,0.06,122.97,27.26,41.25
O00382,2025-04-11,C0178,P0786,S026,In-Store,3,21.67,0.0,65.01,4,2025,65.01,0.0,65.01,13.41,24.78
O00383,2024-10-24,C0256,P0234,Online,Online,1,76.36,0.0,76.36,10,2024,76.36,0.0,76.36,68.98,7.38
O00384,2025-03-09,C0383,P0060,S020,In-Store,2,146.26,0.0,292.52,3,2025,292.52,0.0,292.52,118.59,55.34
O00385,2025-10-09,C0386,P0272,S036,In-Store,3,43.92,0.05,125.17,10,2025,131.76,0.07,131.69,22.88,63.12
O00386,2025-06-29,C0502,P0896,S014,In-Store,2,165.91,0.05,315.23,6,2025,331.82,0.17,331.65,107.19,117.44
O00387,2025-04-26,C0444,P1082,S012,In-Store,3,35.93,0.0,107.79,4,2025,107.79,0.0,107.79,21.85,42.24
O00388,2024-10-21,C0644,P0197,Online,Online,4,180.86,0.05,687.27,10,2024,723.44,0.36,723.08,139.6,165.04
O00389,2025-05-15,C0368,P0835,S055,In-Store,3,147.06,0.0,441.18,5,2025,441.18,0.0,441.18,111.97,105.27
O00390,2024-10-19,C0698,P1081,S053,In-Store,2,26.3,0.05,49.97,10,2024,52.6,0.03,52.57,16.09,20.42
O00391,2025-06-16,C0485,P1025,Online,In-Store,3,121.03,0.05,344.94,6,2025,363.09,0.18,362.91,65.93,165.3
O00392,2024-05-14,C0449,P0875,S055,In-Store,2,129.03,0.0,258.06,5,2024,258.06,0.0,258.06,69.4,119.26
O00393,2024-11-10,C0130,P1059,Online,Online,2,121.32,0.0,242.64,11,2024,242.64,0.0,242.64,109.33,23.98
O00394,2024-07-08,C0052,P1107,S014,In-Store,1,333.55,0.1,300.19,7,2024,333.55,0.33,333.22,181.41,152.14
O00395,2025-03-20,C0257,P0799,S004,In-Store,3,61.07,0.05,174.05,3,2025,183.21,0.09,183.12,55.27,17.4
O00396,2025-04-09,C0076,P1094,S054,In-Store,1,137.56,0.1,123.8,4,2025,137.56,0.14,137.42,79.96,57.6
O00397,2024-09-07,C0058,P1118,S007,In-Store,3,179.99,0.2,431.98,9,2024,539.97,1.08,538.89,140.01,119.94
O00398,2025-08-10,C0269,P0061,Online,Online,2,147.64,0.2,236.22,8,2025,295.28,0.59,294.69,76.11,143.06
O00399,2024-07-15,C0342,P0121,Online,Online,1,201.89,0.1,181.7,7,2024,201.89,0.2,201.69,130.95,70.94
O00400,2025-10-28,C0679,P0127,Online,Online,2,89.43,0.0,178.86,10,2025,178.86,0.0,178.86,62.77,53.32
O00401,2024-07-14,C0577,P0072,S004,In-Store,1,129.69,0.2,103.75,7,2024,129.69,0.26,129.43,80.11,49.58
O00402,2025-03-16,C0627,P0165,S030,In-Store,2,46.91,0.05,89.13,3,2025,93.82,0.05,93.77,24.44,44.94
O00403,2024-11-12,C0042,P0213,Online,Online,2,192.05,0.05,364.89,11,2024,384.1,0.19,383.91,159.65,64.8
O00404,2025-06-13,C0441,P0978,S054,In-Store,1,219.94,0.05,208.94,6,2025,219.94,0.11,219.83,174.42,45.52
O00405,2024-08-22,C0056,P0053,S051,In-Store,2,222.76,0.05,423.24,8,2024,445.52,0.22,445.3,186.69,72.14
O00406,2025-12-10,C0388,P0037,S003,In-Store,3,63.29,0.2,151.9,12,2025,189.87,0.38,189.49,42.09,63.6
O00407,2025-10-12,C0712,P0256,S027,In-Store,1,247.09,0.05,234.74,10,2025,247.09,0.12,246.97,146.13,100.96
O00408,2025-04-01,C0120,P0753,S021,In-Store,1,263.55,0.2,210.84,4,2025,263.55,0.53,263.02,137.07,126.48
O00409,2024-07-21,C0243,P0475,Online,Online,3,213.94,0.0,641.82,7,2024,641.82,0.0,641.82,117.58,289.08
O00410,2024-07-02,C0765,P1098,S051,In-Store,3,91.83,0.0,275.49,7,2024,275.49,0.0,275.49,63.28,85.65
O00411,2025-02-28,C0255,P0116,Online,Online,2,196.71,0.05,373.75,2,2025,393.42,0.2,393.22,166.99,59.44
O00412,2025-08-16,C0289,P0089,S038,In-Store,3,229.1,0.05,652.93,8,2025,687.3,0.34,686.96,150.01,237.27
O00413,2024-06-04,C0132,P0814,S007,In-Store,3,222.65,0.0,667.95,6,2024,667.95,0.0,667.95,157.04,196.83
O00414,2025-02-08,C0556,P0421,S047,In-Store,1,322.09,0.1,289.88,2,2025,322.09,0.32,321.77,189.31,132.78
O00415,2025-02-25,C0225,P0908,S017,In-Store,1,210.56,0.1,189.5,2,2025,210.56,0.21,210.35,133.22,77.34
O00416,2025-07-09,C0299,P0500,S017,In-Store,3,222.98,0.1,602.05,7,2025,668.94,0.67,668.27,118.48,313.5
O00417,2025-01-21,C0515,P0213,Online,Online,3,192.05,0.2,460.92,1,2025,576.15,1.15,575.0,159.65,97.2
O00418,2024-09-09,C0636,P0995,Online,Online,2,177.45,0.05,337.15,9,2024,354.9,0.18,354.72,106.34,142.22
O00419,2024-06-10,C0533,P0472,S035,In-Store,1,267.62,0.05,254.24,6,2024,267.62,0.13,267.49,160.56,107.06
O00420,2024-06-02,C0742,P0290,Online,Online,3,209.97,0.05,598.41,6,2024,629.91,0.31,629.6,105.5,313.41
O00421,2025-01-22,C0665,P0929,Online,In-Store,1,34.13,0.2,27.3,1,2025,34.13,0.07,34.06,18.97,15.16
O00422,2025-03-30,C0276,P0569,S019,In-Store,1,18.44,0.0,18.44,3,2025,18.44,0.0,18.44,10.75,7.69
O00423,2024-07-31,C0624,P0786,S055,In-Store,2,21.67,0.2,34.67,7,2024,43.34,0.09,43.25,13.41,16.52
